"Step","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_z","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_VMD_b10_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_z","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EMD_b10_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_z","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EMD_b0_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_z","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_VMD_b0_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_z","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_FILTER_b10_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_z","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EWT_b10_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_z","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EWT_b0_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_z","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_FILTER_b0_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_z","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EWT_b1_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_z","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_EMD_b1_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_z","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_VMD_b1_DUAL_bs16 - divergence_positive_z__MAX","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_z","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_z__MIN","VOWELS_FILTER_b1_DUAL_bs16 - divergence_positive_z__MAX"
"150","0.4035967290401459","0.4035967290401459","0.4035967290401459","0.39304012060165405","0.39304012060165405","0.39304012060165405","0.4141688942909241","0.4141688942909241","0.4141688942909241","0.3782852590084076","0.3782852590084076","0.3782852590084076","0.38260817527770996","0.38260817527770996","0.38260817527770996","0.38150590658187866","0.38150590658187866","0.38150590658187866","0.3905485272407532","0.3905485272407532","0.3905485272407532","0.3770390748977661","0.3770390748977661","0.3770390748977661","0.422980397939682","0.422980397939682","0.422980397939682","0.4056273102760315","0.4056273102760315","0.4056273102760315","0.41884905099868774","0.41884905099868774","0.41884905099868774","0.39157578349113464","0.39157578349113464","0.39157578349113464"
"152","0.4412417411804199","0.4412417411804199","0.4412417411804199","0.42227160930633545","0.42227160930633545","0.42227160930633545","0.37548133730888367","0.37548133730888367","0.37548133730888367","0.3669346272945404","0.3669346272945404","0.3669346272945404","0.3961522579193115","0.3961522579193115","0.3961522579193115","0.4513539671897888","0.4513539671897888","0.4513539671897888","0.3512762486934662","0.3512762486934662","0.3512762486934662","0.3699791431427002","0.3699791431427002","0.3699791431427002","0.38715967535972595","0.38715967535972595","0.38715967535972595","0.4055408835411072","0.4055408835411072","0.4055408835411072","0.38314446806907654","0.38314446806907654","0.38314446806907654","0.40439653396606445","0.40439653396606445","0.40439653396606445"
"154","0.4196346700191498","0.4196346700191498","0.4196346700191498","0.414628803730011","0.414628803730011","0.414628803730011","0.3860395848751068","0.3860395848751068","0.3860395848751068","0.3430880904197693","0.3430880904197693","0.3430880904197693","0.4003487825393677","0.4003487825393677","0.4003487825393677","0.36426687240600586","0.36426687240600586","0.36426687240600586","0.3738062381744385","0.3738062381744385","0.3738062381744385","0.3690066933631897","0.3690066933631897","0.3690066933631897","0.3970939517021179","0.3970939517021179","0.3970939517021179","0.4054589867591858","0.4054589867591858","0.4054589867591858","0.4792758822441101","0.4792758822441101","0.4792758822441101","0.3958424925804138","0.3958424925804138","0.3958424925804138"
"156","0.3906187415122986","0.3906187415122986","0.3906187415122986","0.3654153347015381","0.3654153347015381","0.3654153347015381","0.41318392753601074","0.41318392753601074","0.41318392753601074","0.3647175431251526","0.3647175431251526","0.3647175431251526","0.3937146067619324","0.3937146067619324","0.3937146067619324","0.3750770688056946","0.3750770688056946","0.3750770688056946","0.38517674803733826","0.38517674803733826","0.38517674803733826","0.3804706037044525","0.3804706037044525","0.3804706037044525","0.3898354470729828","0.3898354470729828","0.3898354470729828","0.4057232737541199","0.4057232737541199","0.4057232737541199","0.41701412200927734","0.41701412200927734","0.41701412200927734","0.43589910864830017","0.43589910864830017","0.43589910864830017"
"158","0.4333341121673584","0.4333341121673584","0.4333341121673584","0.41071152687072754","0.41071152687072754","0.41071152687072754","0.3531915545463562","0.3531915545463562","0.3531915545463562","0.3557675778865814","0.3557675778865814","0.3557675778865814","0.374138206243515","0.374138206243515","0.374138206243515","0.38493621349334717","0.38493621349334717","0.38493621349334717","0.3609022796154022","0.3609022796154022","0.3609022796154022","0.3652239441871643","0.3652239441871643","0.3652239441871643","0.4055507183074951","0.4055507183074951","0.4055507183074951","0.4405245780944824","0.4405245780944824","0.4405245780944824","0.4222632646560669","0.4222632646560669","0.4222632646560669","0.38478657603263855","0.38478657603263855","0.38478657603263855"
"160","0.4320761561393738","0.4320761561393738","0.4320761561393738","0.3883398473262787","0.3883398473262787","0.3883398473262787","0.4232723116874695","0.4232723116874695","0.4232723116874695","0.37504976987838745","0.37504976987838745","0.37504976987838745","0.3909638822078705","0.3909638822078705","0.3909638822078705","0.34749001264572144","0.34749001264572144","0.34749001264572144","0.38199421763420105","0.38199421763420105","0.38199421763420105","0.37315529584884644","0.37315529584884644","0.37315529584884644","0.39608412981033325","0.39608412981033325","0.39608412981033325","0.42632395029067993","0.42632395029067993","0.42632395029067993","0.28070735931396484","0.28070735931396484","0.28070735931396484","0.4183306097984314","0.4183306097984314","0.4183306097984314"
"162","0.3431185185909271","0.3431185185909271","0.3431185185909271","0.3927966356277466","0.3927966356277466","0.3927966356277466","0.38504236936569214","0.38504236936569214","0.38504236936569214","0.37771350145339966","0.37771350145339966","0.37771350145339966","0.3574419617652893","0.3574419617652893","0.3574419617652893","0.3916850984096527","0.3916850984096527","0.3916850984096527","0.364555299282074","0.364555299282074","0.364555299282074","0.3691743314266205","0.3691743314266205","0.3691743314266205","0.4332145154476166","0.4332145154476166","0.4332145154476166","0.41411110758781433","0.41411110758781433","0.41411110758781433","0.3791964650154114","0.3791964650154114","0.3791964650154114","0.3945879340171814","0.3945879340171814","0.3945879340171814"
"164","0.3994389474391937","0.3994389474391937","0.3994389474391937","0.41115623712539673","0.41115623712539673","0.41115623712539673","0.38020059466362","0.38020059466362","0.38020059466362","0.3784061074256897","0.3784061074256897","0.3784061074256897","0.3909671902656555","0.3909671902656555","0.3909671902656555","0.3552882671356201","0.3552882671356201","0.3552882671356201","0.351062536239624","0.351062536239624","0.351062536239624","0.36395883560180664","0.36395883560180664","0.36395883560180664","0.4294068515300751","0.4294068515300751","0.4294068515300751","0.4156069755554199","0.4156069755554199","0.4156069755554199","0.41967853903770447","0.41967853903770447","0.41967853903770447","0.38506752252578735","0.38506752252578735","0.38506752252578735"
"166","0.41531872749328613","0.41531872749328613","0.41531872749328613","0.37161383032798767","0.37161383032798767","0.37161383032798767","0.39341533184051514","0.39341533184051514","0.39341533184051514","0.37454578280448914","0.37454578280448914","0.37454578280448914","0.37066352367401123","0.37066352367401123","0.37066352367401123","0.36831140518188477","0.36831140518188477","0.36831140518188477","0.3887835741043091","0.3887835741043091","0.3887835741043091","0.39731675386428833","0.39731675386428833","0.39731675386428833","0.43229812383651733","0.43229812383651733","0.43229812383651733","0.41778478026390076","0.41778478026390076","0.41778478026390076","0.4320087432861328","0.4320087432861328","0.4320087432861328","0.406564325094223","0.406564325094223","0.406564325094223"
"168","0.4226911962032318","0.4226911962032318","0.4226911962032318","0.3924541473388672","0.3924541473388672","0.3924541473388672","0.38847488164901733","0.38847488164901733","0.38847488164901733","0.3725763261318207","0.3725763261318207","0.3725763261318207","0.3801448941230774","0.3801448941230774","0.3801448941230774","0.35728979110717773","0.35728979110717773","0.35728979110717773","0.3581337332725525","0.3581337332725525","0.3581337332725525","0.3983080983161926","0.3983080983161926","0.3983080983161926","0.39988845586776733","0.39988845586776733","0.39988845586776733","0.40002042055130005","0.40002042055130005","0.40002042055130005","0.41436371207237244","0.41436371207237244","0.41436371207237244","0.4618699550628662","0.4618699550628662","0.4618699550628662"
"170","0.39765089750289917","0.39765089750289917","0.39765089750289917","0.33768337965011597","0.33768337965011597","0.33768337965011597","0.37611478567123413","0.37611478567123413","0.37611478567123413","0.37492987513542175","0.37492987513542175","0.37492987513542175","0.32237479090690613","0.32237479090690613","0.32237479090690613","0.40114718675613403","0.40114718675613403","0.40114718675613403","0.38822564482688904","0.38822564482688904","0.38822564482688904","0.39105960726737976","0.39105960726737976","0.39105960726737976","0.39717575907707214","0.39717575907707214","0.39717575907707214","0.392819344997406","0.392819344997406","0.392819344997406","0.40490132570266724","0.40490132570266724","0.40490132570266724","0.3972463011741638","0.3972463011741638","0.3972463011741638"
"172","0.3793904185295105","0.3793904185295105","0.3793904185295105","0.2488878220319748","0.2488878220319748","0.2488878220319748","0.3806099593639374","0.3806099593639374","0.3806099593639374","0.37731069326400757","0.37731069326400757","0.37731069326400757","0.3905627131462097","0.3905627131462097","0.3905627131462097","0.38164740800857544","0.38164740800857544","0.38164740800857544","0.36685797572135925","0.36685797572135925","0.36685797572135925","0.39105224609375","0.39105224609375","0.39105224609375","0.4321267604827881","0.4321267604827881","0.4321267604827881","0.4184250831604004","0.4184250831604004","0.4184250831604004","0.4275636076927185","0.4275636076927185","0.4275636076927185","0.42822861671447754","0.42822861671447754","0.42822861671447754"
"174","0.41067418456077576","0.41067418456077576","0.41067418456077576","0.3078939914703369","0.3078939914703369","0.3078939914703369","0.366067111492157","0.366067111492157","0.366067111492157","0.36364099383354187","0.36364099383354187","0.36364099383354187","0.44847631454467773","0.44847631454467773","0.44847631454467773","0.4193114936351776","0.4193114936351776","0.4193114936351776","0.38486164808273315","0.38486164808273315","0.38486164808273315","0.3827134370803833","0.3827134370803833","0.3827134370803833","0.37278053164482117","0.37278053164482117","0.37278053164482117","0.403964638710022","0.403964638710022","0.403964638710022","0.33409857749938965","0.33409857749938965","0.33409857749938965","0.4025438725948334","0.4025438725948334","0.4025438725948334"
"176","0.4099242091178894","0.4099242091178894","0.4099242091178894","0.3918466567993164","0.3918466567993164","0.3918466567993164","0.4060191512107849","0.4060191512107849","0.4060191512107849","0.39351552724838257","0.39351552724838257","0.39351552724838257","0.4121859073638916","0.4121859073638916","0.4121859073638916","0.3648901879787445","0.3648901879787445","0.3648901879787445","0.4014441967010498","0.4014441967010498","0.4014441967010498","0.38446149230003357","0.38446149230003357","0.38446149230003357","0.4190753698348999","0.4190753698348999","0.4190753698348999","0.415984570980072","0.415984570980072","0.415984570980072","0.5155120491981506","0.5155120491981506","0.5155120491981506","0.4428894519805908","0.4428894519805908","0.4428894519805908"
"178","0.41201555728912354","0.41201555728912354","0.41201555728912354","0.4549148678779602","0.4549148678779602","0.4549148678779602","0.3884356617927551","0.3884356617927551","0.3884356617927551","0.3520362079143524","0.3520362079143524","0.3520362079143524","0.40196818113327026","0.40196818113327026","0.40196818113327026","0.3902197778224945","0.3902197778224945","0.3902197778224945","0.3884384036064148","0.3884384036064148","0.3884384036064148","0.3995553255081177","0.3995553255081177","0.3995553255081177","0.4152066111564636","0.4152066111564636","0.4152066111564636","0.4221833646297455","0.4221833646297455","0.4221833646297455","0.4708094000816345","0.4708094000816345","0.4708094000816345","0.4488038718700409","0.4488038718700409","0.4488038718700409"
"180","0.426394522190094","0.426394522190094","0.426394522190094","0.4313202500343323","0.4313202500343323","0.4313202500343323","0.359729528427124","0.359729528427124","0.359729528427124","0.3792979121208191","0.3792979121208191","0.3792979121208191","0.41355618834495544","0.41355618834495544","0.41355618834495544","0.39186590909957886","0.39186590909957886","0.39186590909957886","0.34295639395713806","0.34295639395713806","0.34295639395713806","0.37421178817749023","0.37421178817749023","0.37421178817749023","0.4177791476249695","0.4177791476249695","0.4177791476249695","0.40648597478866577","0.40648597478866577","0.40648597478866577","0.28616076707839966","0.28616076707839966","0.28616076707839966","0.4002750515937805","0.4002750515937805","0.4002750515937805"
"182","0.4173208475112915","0.4173208475112915","0.4173208475112915","0.44110041856765747","0.44110041856765747","0.44110041856765747","0.39866846799850464","0.39866846799850464","0.39866846799850464","0.41125115752220154","0.41125115752220154","0.41125115752220154","0.42150697112083435","0.42150697112083435","0.42150697112083435","0.37429171800613403","0.37429171800613403","0.37429171800613403","0.38272449374198914","0.38272449374198914","0.38272449374198914","0.3874073922634125","0.3874073922634125","0.3874073922634125","0.41100654006004333","0.41100654006004333","0.41100654006004333","0.3772318363189697","0.3772318363189697","0.3772318363189697","0.44337257742881775","0.44337257742881775","0.44337257742881775","0.42586466670036316","0.42586466670036316","0.42586466670036316"
"184","0.4428941011428833","0.4428941011428833","0.4428941011428833","0.42518848180770874","0.42518848180770874","0.42518848180770874","0.3975706994533539","0.3975706994533539","0.3975706994533539","0.35050246119499207","0.35050246119499207","0.35050246119499207","0.39660757780075073","0.39660757780075073","0.39660757780075073","0.409281462430954","0.409281462430954","0.409281462430954","0.3612314462661743","0.3612314462661743","0.3612314462661743","0.37734875082969666","0.37734875082969666","0.37734875082969666","0.41962429881095886","0.41962429881095886","0.41962429881095886","0.37368497252464294","0.37368497252464294","0.37368497252464294","0.5062482357025146","0.5062482357025146","0.5062482357025146","0.39139479398727417","0.39139479398727417","0.39139479398727417"
"186","0.4124085307121277","0.4124085307121277","0.4124085307121277","0.4174961447715759","0.4174961447715759","0.4174961447715759","0.3809569776058197","0.3809569776058197","0.3809569776058197","0.3639601171016693","0.3639601171016693","0.3639601171016693","0.4302822947502136","0.4302822947502136","0.4302822947502136","0.4106726050376892","0.4106726050376892","0.4106726050376892","0.3736712336540222","0.3736712336540222","0.3736712336540222","0.3882666230201721","0.3882666230201721","0.3882666230201721","0.4384666085243225","0.4384666085243225","0.4384666085243225","0.3890841603279114","0.3890841603279114","0.3890841603279114","0.43472903966903687","0.43472903966903687","0.43472903966903687","0.4237334728240967","0.4237334728240967","0.4237334728240967"
"188","0.4081874489784241","0.4081874489784241","0.4081874489784241","0.3967374265193939","0.3967374265193939","0.3967374265193939","0.39347028732299805","0.39347028732299805","0.39347028732299805","0.3818644881248474","0.3818644881248474","0.3818644881248474","0.43695688247680664","0.43695688247680664","0.43695688247680664","0.3728097677230835","0.3728097677230835","0.3728097677230835","0.3658375144004822","0.3658375144004822","0.3658375144004822","0.3695560395717621","0.3695560395717621","0.3695560395717621","0.42824310064315796","0.42824310064315796","0.42824310064315796","0.3854559361934662","0.3854559361934662","0.3854559361934662","0.39992865920066833","0.39992865920066833","0.39992865920066833","0.43485164642333984","0.43485164642333984","0.43485164642333984"
"190","0.39551854133605957","0.39551854133605957","0.39551854133605957","0.41983169317245483","0.41983169317245483","0.41983169317245483","0.41724368929862976","0.41724368929862976","0.41724368929862976","0.3676679730415344","0.3676679730415344","0.3676679730415344","0.4058775305747986","0.4058775305747986","0.4058775305747986","0.37286609411239624","0.37286609411239624","0.37286609411239624","0.37875157594680786","0.37875157594680786","0.37875157594680786","0.4021488428115845","0.4021488428115845","0.4021488428115845","0.3678135871887207","0.3678135871887207","0.3678135871887207","0.38542723655700684","0.38542723655700684","0.38542723655700684","0.4029195308685303","0.4029195308685303","0.4029195308685303","0.392312228679657","0.392312228679657","0.392312228679657"
"192","0.375805139541626","0.375805139541626","0.375805139541626","0.3622342050075531","0.3622342050075531","0.3622342050075531","0.39755767583847046","0.39755767583847046","0.39755767583847046","0.35710054636001587","0.35710054636001587","0.35710054636001587","0.4179970622062683","0.4179970622062683","0.4179970622062683","0.37620481848716736","0.37620481848716736","0.37620481848716736","0.3705577850341797","0.3705577850341797","0.3705577850341797","0.3826003074645996","0.3826003074645996","0.3826003074645996","0.4436962306499481","0.4436962306499481","0.4436962306499481","0.39719244837760925","0.39719244837760925","0.39719244837760925","0.43592286109924316","0.43592286109924316","0.43592286109924316","0.40419265627861023","0.40419265627861023","0.40419265627861023"
"194","0.4155956208705902","0.4155956208705902","0.4155956208705902","0.3949131667613983","0.3949131667613983","0.3949131667613983","0.4116899371147156","0.4116899371147156","0.4116899371147156","0.38959604501724243","0.38959604501724243","0.38959604501724243","0.40732622146606445","0.40732622146606445","0.40732622146606445","0.38954445719718933","0.38954445719718933","0.38954445719718933","0.3565077781677246","0.3565077781677246","0.3565077781677246","0.378168523311615","0.378168523311615","0.378168523311615","0.39509686827659607","0.39509686827659607","0.39509686827659607","0.38669905066490173","0.38669905066490173","0.38669905066490173","0.3762912452220917","0.3762912452220917","0.3762912452220917","0.42787617444992065","0.42787617444992065","0.42787617444992065"
"196","0.3811473250389099","0.3811473250389099","0.3811473250389099","0.3516187369823456","0.3516187369823456","0.3516187369823456","0.3658364713191986","0.3658364713191986","0.3658364713191986","0.37966299057006836","0.37966299057006836","0.37966299057006836","0.44040822982788086","0.44040822982788086","0.44040822982788086","0.32215532660484314","0.32215532660484314","0.32215532660484314","0.3455018997192383","0.3455018997192383","0.3455018997192383","0.33511030673980713","0.33511030673980713","0.33511030673980713","0.4574529528617859","0.4574529528617859","0.4574529528617859","0.3455919623374939","0.3455919623374939","0.3455919623374939","0.4932945966720581","0.4932945966720581","0.4932945966720581","0.3961638808250427","0.3961638808250427","0.3961638808250427"
"198","0.40085339546203613","0.40085339546203613","0.40085339546203613","0.27752089500427246","0.27752089500427246","0.27752089500427246","0.3982263207435608","0.3982263207435608","0.3982263207435608","0.402965784072876","0.402965784072876","0.402965784072876","0.40202268958091736","0.40202268958091736","0.40202268958091736","0.3973028361797333","0.3973028361797333","0.3973028361797333","0.3809148967266083","0.3809148967266083","0.3809148967266083","0.4099109172821045","0.4099109172821045","0.4099109172821045","0.39185798168182373","0.39185798168182373","0.39185798168182373","0.3938755989074707","0.3938755989074707","0.3938755989074707","0.43166685104370117","0.43166685104370117","0.43166685104370117","0.41011184453964233","0.41011184453964233","0.41011184453964233"
"200","0.4217575490474701","0.4217575490474701","0.4217575490474701","0.4091905355453491","0.4091905355453491","0.4091905355453491","0.4177064597606659","0.4177064597606659","0.4177064597606659","0.3848521113395691","0.3848521113395691","0.3848521113395691","0.3732236623764038","0.3732236623764038","0.3732236623764038","0.3654559850692749","0.3654559850692749","0.3654559850692749","0.3762972354888916","0.3762972354888916","0.3762972354888916","0.3943746089935303","0.3943746089935303","0.3943746089935303","0.3953574597835541","0.3953574597835541","0.3953574597835541","0.3749069571495056","0.3749069571495056","0.3749069571495056","0.38959062099456787","0.38959062099456787","0.38959062099456787","0.38225841522216797","0.38225841522216797","0.38225841522216797"
"202","0.42214903235435486","0.42214903235435486","0.42214903235435486","0.38524413108825684","0.38524413108825684","0.38524413108825684","0.40503761172294617","0.40503761172294617","0.40503761172294617","0.3889196515083313","0.3889196515083313","0.3889196515083313","0.47534120082855225","0.47534120082855225","0.47534120082855225","0.4007051885128021","0.4007051885128021","0.4007051885128021","0.3817557096481323","0.3817557096481323","0.3817557096481323","0.40955519676208496","0.40955519676208496","0.40955519676208496","0.4015105962753296","0.4015105962753296","0.4015105962753296","0.42075666785240173","0.42075666785240173","0.42075666785240173","0.44734251499176025","0.44734251499176025","0.44734251499176025","0.4022883176803589","0.4022883176803589","0.4022883176803589"
"204","0.38763731718063354","0.38763731718063354","0.38763731718063354","0.39493489265441895","0.39493489265441895","0.39493489265441895","0.4006887674331665","0.4006887674331665","0.4006887674331665","0.3885314464569092","0.3885314464569092","0.3885314464569092","0.3804545998573303","0.3804545998573303","0.3804545998573303","0.384054034948349","0.384054034948349","0.384054034948349","0.3804672360420227","0.3804672360420227","0.3804672360420227","0.380044162273407","0.380044162273407","0.380044162273407","0.4238886535167694","0.4238886535167694","0.4238886535167694","0.34565839171409607","0.34565839171409607","0.34565839171409607","0.39601558446884155","0.39601558446884155","0.39601558446884155","0.3433431088924408","0.3433431088924408","0.3433431088924408"
"206","0.41840457916259766","0.41840457916259766","0.41840457916259766","0.4069856107234955","0.4069856107234955","0.4069856107234955","0.3486844003200531","0.3486844003200531","0.3486844003200531","0.37071818113327026","0.37071818113327026","0.37071818113327026","0.4606585204601288","0.4606585204601288","0.4606585204601288","0.42173632979393005","0.42173632979393005","0.42173632979393005","0.3465808033943176","0.3465808033943176","0.3465808033943176","0.3832411766052246","0.3832411766052246","0.3832411766052246","0.39055466651916504","0.39055466651916504","0.39055466651916504","0.409477561712265","0.409477561712265","0.409477561712265","0.4019950330257416","0.4019950330257416","0.4019950330257416","0.4021736979484558","0.4021736979484558","0.4021736979484558"
"208","0.41354697942733765","0.41354697942733765","0.41354697942733765","0.41490262746810913","0.41490262746810913","0.41490262746810913","0.3823595643043518","0.3823595643043518","0.3823595643043518","0.3573460578918457","0.3573460578918457","0.3573460578918457","0.3921363055706024","0.3921363055706024","0.3921363055706024","0.4324265420436859","0.4324265420436859","0.4324265420436859","0.37638363242149353","0.37638363242149353","0.37638363242149353","0.3775033950805664","0.3775033950805664","0.3775033950805664","0.4105711877346039","0.4105711877346039","0.4105711877346039","0.4291468560695648","0.4291468560695648","0.4291468560695648","0.37788182497024536","0.37788182497024536","0.37788182497024536","0.4312496781349182","0.4312496781349182","0.4312496781349182"
"210","0.3909738063812256","0.3909738063812256","0.3909738063812256","0.41483554244041443","0.41483554244041443","0.41483554244041443","0.37768542766571045","0.37768542766571045","0.37768542766571045","0.408457487821579","0.408457487821579","0.408457487821579","0.39471980929374695","0.39471980929374695","0.39471980929374695","0.42606306076049805","0.42606306076049805","0.42606306076049805","0.38365301489830017","0.38365301489830017","0.38365301489830017","0.41521787643432617","0.41521787643432617","0.41521787643432617","0.4174184501171112","0.4174184501171112","0.4174184501171112","0.42354410886764526","0.42354410886764526","0.42354410886764526","0.3965255618095398","0.3965255618095398","0.3965255618095398","0.41101381182670593","0.41101381182670593","0.41101381182670593"
"212","0.3458169102668762","0.3458169102668762","0.3458169102668762","0.2953852117061615","0.2953852117061615","0.2953852117061615","0.4076664447784424","0.4076664447784424","0.4076664447784424","0.34230953454971313","0.34230953454971313","0.34230953454971313","0.4043782651424408","0.4043782651424408","0.4043782651424408","0.4168258309364319","0.4168258309364319","0.4168258309364319","0.40776389837265015","0.40776389837265015","0.40776389837265015","0.3842402398586273","0.3842402398586273","0.3842402398586273","0.4060121476650238","0.4060121476650238","0.4060121476650238","0.41297635436058044","0.41297635436058044","0.41297635436058044","0.4571060538291931","0.4571060538291931","0.4571060538291931","0.4135678708553314","0.4135678708553314","0.4135678708553314"
"214","0.3600350618362427","0.3600350618362427","0.3600350618362427","0.3589518070220947","0.3589518070220947","0.3589518070220947","0.40406355261802673","0.40406355261802673","0.40406355261802673","0.38511860370635986","0.38511860370635986","0.38511860370635986","0.4098736643791199","0.4098736643791199","0.4098736643791199","0.42713531851768494","0.42713531851768494","0.42713531851768494","0.3824242353439331","0.3824242353439331","0.3824242353439331","0.37798723578453064","0.37798723578453064","0.37798723578453064","0.4280416965484619","0.4280416965484619","0.4280416965484619","0.3618186414241791","0.3618186414241791","0.3618186414241791","0.41597145795822144","0.41597145795822144","0.41597145795822144","0.3927413821220398","0.3927413821220398","0.3927413821220398"
"216","0.3949747085571289","0.3949747085571289","0.3949747085571289","0.42066511511802673","0.42066511511802673","0.42066511511802673","0.38006994128227234","0.38006994128227234","0.38006994128227234","0.3541928231716156","0.3541928231716156","0.3541928231716156","0.37093764543533325","0.37093764543533325","0.37093764543533325","0.3809329867362976","0.3809329867362976","0.3809329867362976","0.39265164732933044","0.39265164732933044","0.39265164732933044","0.39270517230033875","0.39270517230033875","0.39270517230033875","0.39088553190231323","0.39088553190231323","0.39088553190231323","0.4071364104747772","0.4071364104747772","0.4071364104747772","0.43257492780685425","0.43257492780685425","0.43257492780685425","0.40602344274520874","0.40602344274520874","0.40602344274520874"
"218","0.3520631492137909","0.3520631492137909","0.3520631492137909","0.3933754563331604","0.3933754563331604","0.3933754563331604","0.35498279333114624","0.35498279333114624","0.35498279333114624","0.3761102855205536","0.3761102855205536","0.3761102855205536","0.3864302635192871","0.3864302635192871","0.3864302635192871","0.4259423613548279","0.4259423613548279","0.4259423613548279","0.3626496493816376","0.3626496493816376","0.3626496493816376","0.3728604316711426","0.3728604316711426","0.3728604316711426","0.39566418528556824","0.39566418528556824","0.39566418528556824","0.3824833333492279","0.3824833333492279","0.3824833333492279","0.4224860370159149","0.4224860370159149","0.4224860370159149","0.43155765533447266","0.43155765533447266","0.43155765533447266"
"220","0.3663749098777771","0.3663749098777771","0.3663749098777771","0.3144656717777252","0.3144656717777252","0.3144656717777252","0.38202303647994995","0.38202303647994995","0.38202303647994995","0.3789997100830078","0.3789997100830078","0.3789997100830078","0.4438006281852722","0.4438006281852722","0.4438006281852722","0.40601176023483276","0.40601176023483276","0.40601176023483276","0.36937376856803894","0.36937376856803894","0.36937376856803894","0.36837559938430786","0.36837559938430786","0.36837559938430786","0.36702316999435425","0.36702316999435425","0.36702316999435425","0.3855123519897461","0.3855123519897461","0.3855123519897461","0.41234922409057617","0.41234922409057617","0.41234922409057617","0.4325549602508545","0.4325549602508545","0.4325549602508545"
"222","0.37086746096611023","0.37086746096611023","0.37086746096611023","0.37374043464660645","0.37374043464660645","0.37374043464660645","0.3698463439941406","0.3698463439941406","0.3698463439941406","0.3649700880050659","0.3649700880050659","0.3649700880050659","0.4492000341415405","0.4492000341415405","0.4492000341415405","0.40743106603622437","0.40743106603622437","0.40743106603622437","0.3847932815551758","0.3847932815551758","0.3847932815551758","0.390195369720459","0.390195369720459","0.390195369720459","0.39750123023986816","0.39750123023986816","0.39750123023986816","0.3908994197845459","0.3908994197845459","0.3908994197845459","0.3782092332839966","0.3782092332839966","0.3782092332839966","0.41848546266555786","0.41848546266555786","0.41848546266555786"
"224","0.3812207579612732","0.3812207579612732","0.3812207579612732","0.42086559534072876","0.42086559534072876","0.42086559534072876","0.395071804523468","0.395071804523468","0.395071804523468","0.3915470242500305","0.3915470242500305","0.3915470242500305","0.418834388256073","0.418834388256073","0.418834388256073","0.38575923442840576","0.38575923442840576","0.38575923442840576","0.3812570571899414","0.3812570571899414","0.3812570571899414","0.3794299066066742","0.3794299066066742","0.3794299066066742","0.41554200649261475","0.41554200649261475","0.41554200649261475","0.3870933949947357","0.3870933949947357","0.3870933949947357","0.45829373598098755","0.45829373598098755","0.45829373598098755","0.3886633813381195","0.3886633813381195","0.3886633813381195"
"226","0.3507339358329773","0.3507339358329773","0.3507339358329773","0.4051228165626526","0.4051228165626526","0.4051228165626526","0.3624912202358246","0.3624912202358246","0.3624912202358246","0.40674853324890137","0.40674853324890137","0.40674853324890137","0.37070509791374207","0.37070509791374207","0.37070509791374207","0.40207192301750183","0.40207192301750183","0.40207192301750183","0.39052659273147583","0.39052659273147583","0.39052659273147583","0.3466581106185913","0.3466581106185913","0.3466581106185913","0.3883700370788574","0.3883700370788574","0.3883700370788574","0.38776153326034546","0.38776153326034546","0.38776153326034546","0.4540409445762634","0.4540409445762634","0.4540409445762634","0.3925303816795349","0.3925303816795349","0.3925303816795349"
"228","0.37643736600875854","0.37643736600875854","0.37643736600875854","0.3917961120605469","0.3917961120605469","0.3917961120605469","0.392548143863678","0.392548143863678","0.392548143863678","0.3817141652107239","0.3817141652107239","0.3817141652107239","0.4194033741950989","0.4194033741950989","0.4194033741950989","0.39000028371810913","0.39000028371810913","0.39000028371810913","0.37090760469436646","0.37090760469436646","0.37090760469436646","0.3766050338745117","0.3766050338745117","0.3766050338745117","0.4496191143989563","0.4496191143989563","0.4496191143989563","0.39854833483695984","0.39854833483695984","0.39854833483695984","0.4362886846065521","0.4362886846065521","0.4362886846065521","0.44598400592803955","0.44598400592803955","0.44598400592803955"
"230","0.3354228734970093","0.3354228734970093","0.3354228734970093","0.4127652049064636","0.4127652049064636","0.4127652049064636","0.3945685625076294","0.3945685625076294","0.3945685625076294","0.3695682883262634","0.3695682883262634","0.3695682883262634","0.4144531488418579","0.4144531488418579","0.4144531488418579","0.3878940939903259","0.3878940939903259","0.3878940939903259","0.37748977541923523","0.37748977541923523","0.37748977541923523","0.4000248610973358","0.4000248610973358","0.4000248610973358","0.3732718825340271","0.3732718825340271","0.3732718825340271","0.3669344186782837","0.3669344186782837","0.3669344186782837","0.4574762284755707","0.4574762284755707","0.4574762284755707","0.4001429080963135","0.4001429080963135","0.4001429080963135"