"Step","VOWELS_VMD_b10_DUAL_bs16 - loss","VOWELS_VMD_b10_DUAL_bs16 - loss__MIN","VOWELS_VMD_b10_DUAL_bs16 - loss__MAX","VOWELS_EMD_b10_DUAL_bs16 - loss","VOWELS_EMD_b10_DUAL_bs16 - loss__MIN","VOWELS_EMD_b10_DUAL_bs16 - loss__MAX","VOWELS_EMD_b0_DUAL_bs16 - loss","VOWELS_EMD_b0_DUAL_bs16 - loss__MIN","VOWELS_EMD_b0_DUAL_bs16 - loss__MAX","VOWELS_VMD_b0_DUAL_bs16 - loss","VOWELS_VMD_b0_DUAL_bs16 - loss__MIN","VOWELS_VMD_b0_DUAL_bs16 - loss__MAX","VOWELS_FILTER_b10_DUAL_bs16 - loss","VOWELS_FILTER_b10_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b10_DUAL_bs16 - loss__MAX","VOWELS_EWT_b10_DUAL_bs16 - loss","VOWELS_EWT_b10_DUAL_bs16 - loss__MIN","VOWELS_EWT_b10_DUAL_bs16 - loss__MAX","VOWELS_EWT_b0_DUAL_bs16 - loss","VOWELS_EWT_b0_DUAL_bs16 - loss__MIN","VOWELS_EWT_b0_DUAL_bs16 - loss__MAX","VOWELS_FILTER_b0_DUAL_bs16 - loss","VOWELS_FILTER_b0_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b0_DUAL_bs16 - loss__MAX","VOWELS_EWT_b1_DUAL_bs16 - loss","VOWELS_EWT_b1_DUAL_bs16 - loss__MIN","VOWELS_EWT_b1_DUAL_bs16 - loss__MAX","VOWELS_EMD_b1_DUAL_bs16 - loss","VOWELS_EMD_b1_DUAL_bs16 - loss__MIN","VOWELS_EMD_b1_DUAL_bs16 - loss__MAX","VOWELS_VMD_b1_DUAL_bs16 - loss","VOWELS_VMD_b1_DUAL_bs16 - loss__MIN","VOWELS_VMD_b1_DUAL_bs16 - loss__MAX","VOWELS_FILTER_b1_DUAL_bs16 - loss","VOWELS_FILTER_b1_DUAL_bs16 - loss__MIN","VOWELS_FILTER_b1_DUAL_bs16 - loss__MAX"
"152","3.44160795211792","3.44160795211792","3.44160795211792","2.4794602394104004","2.4794602394104004","2.4794602394104004","1.3385248184204102","1.3385248184204102","1.3385248184204102","1.2758359909057617","1.2758359909057617","1.2758359909057617","4.4804463386535645","4.4804463386535645","4.4804463386535645","3.778486967086792","3.778486967086792","3.778486967086792","1.2930901050567627","1.2930901050567627","1.2930901050567627","1.3431594371795654","1.3431594371795654","1.3431594371795654","1.7525790929794312","1.7525790929794312","1.7525790929794312","1.6878504753112793","1.6878504753112793","1.6878504753112793","1.655674695968628","1.655674695968628","1.655674695968628","1.8744781017303467","1.8744781017303467","1.8744781017303467"
"154","4.973938941955566","4.973938941955566","4.973938941955566","2.327378273010254","2.327378273010254","2.327378273010254","1.3275022506713867","1.3275022506713867","1.3275022506713867","1.2741851806640625","1.2741851806640625","1.2741851806640625","2.981788396835327","2.981788396835327","2.981788396835327","5.158308982849121","5.158308982849121","5.158308982849121","1.2792370319366455","1.2792370319366455","1.2792370319366455","1.3254575729370117","1.3254575729370117","1.3254575729370117","1.6913400888442993","1.6913400888442993","1.6913400888442993","1.648453950881958","1.648453950881958","1.648453950881958","2.0705666542053223","2.0705666542053223","2.0705666542053223","1.7744505405426025","1.7744505405426025","1.7744505405426025"
"156","4.20298957824707","4.20298957824707","4.20298957824707","2.7345337867736816","2.7345337867736816","2.7345337867736816","1.334876537322998","1.334876537322998","1.334876537322998","1.2481675148010254","1.2481675148010254","1.2481675148010254","3.450526475906372","3.450526475906372","3.450526475906372","4.135373115539551","4.135373115539551","4.135373115539551","1.2860422134399414","1.2860422134399414","1.2860422134399414","1.3436310291290283","1.3436310291290283","1.3436310291290283","1.7112524509429932","1.7112524509429932","1.7112524509429932","1.7165887355804443","1.7165887355804443","1.7165887355804443","1.7583038806915283","1.7583038806915283","1.7583038806915283","1.7571368217468262","1.7571368217468262","1.7571368217468262"
"158","4.54184627532959","4.54184627532959","4.54184627532959","11.268997192382812","11.268997192382812","11.268997192382812","1.3570833206176758","1.3570833206176758","1.3570833206176758","1.284959316253662","1.284959316253662","1.284959316253662","3.755758047103882","3.755758047103882","3.755758047103882","4.356426239013672","4.356426239013672","4.356426239013672","1.3256340026855469","1.3256340026855469","1.3256340026855469","1.3411469459533691","1.3411469459533691","1.3411469459533691","1.734779953956604","1.734779953956604","1.734779953956604","1.905454397201538","1.905454397201538","1.905454397201538","1.9116780757904053","1.9116780757904053","1.9116780757904053","1.9103541374206543","1.9103541374206543","1.9103541374206543"
"160","3.9851295948028564","3.9851295948028564","3.9851295948028564","2.599318265914917","2.599318265914917","2.599318265914917","1.3614187240600586","1.3614187240600586","1.3614187240600586","1.269026756286621","1.269026756286621","1.269026756286621","3.8650591373443604","3.8650591373443604","3.8650591373443604","4.4504594802856445","4.4504594802856445","4.4504594802856445","1.3385603427886963","1.3385603427886963","1.3385603427886963","1.3141120672225952","1.3141120672225952","1.3141120672225952","1.684173822402954","1.684173822402954","1.684173822402954","1.626209020614624","1.626209020614624","1.626209020614624","1.936761736869812","1.936761736869812","1.936761736869812","1.6384694576263428","1.6384694576263428","1.6384694576263428"
"162","6.077825546264648","6.077825546264648","6.077825546264648","2.808570384979248","2.808570384979248","2.808570384979248","1.3359107971191406","1.3359107971191406","1.3359107971191406","1.2668516635894775","1.2668516635894775","1.2668516635894775","5.799159049987793","5.799159049987793","5.799159049987793","4.687193393707275","4.687193393707275","4.687193393707275","1.3197388648986816","1.3197388648986816","1.3197388648986816","1.3231440782546997","1.3231440782546997","1.3231440782546997","1.7266896963119507","1.7266896963119507","1.7266896963119507","1.8030080795288086","1.8030080795288086","1.8030080795288086","1.9726407527923584","1.9726407527923584","1.9726407527923584","2.251408100128174","2.251408100128174","2.251408100128174"
"164","6.171142101287842","6.171142101287842","6.171142101287842","2.3906946182250977","2.3906946182250977","2.3906946182250977","1.3491708040237427","1.3491708040237427","1.3491708040237427","1.2719868421554565","1.2719868421554565","1.2719868421554565","2.8840131759643555","2.8840131759643555","2.8840131759643555","4.055239200592041","4.055239200592041","4.055239200592041","1.3152198791503906","1.3152198791503906","1.3152198791503906","1.3336944580078125","1.3336944580078125","1.3336944580078125","1.7054290771484375","1.7054290771484375","1.7054290771484375","1.6625027656555176","1.6625027656555176","1.6625027656555176","2.0770652294158936","2.0770652294158936","2.0770652294158936","1.693398118019104","1.693398118019104","1.693398118019104"
"166","4.07997989654541","4.07997989654541","4.07997989654541","6.672520637512207","6.672520637512207","6.672520637512207","1.33394455909729","1.33394455909729","1.33394455909729","1.274552822113037","1.274552822113037","1.274552822113037","5.178391456604004","5.178391456604004","5.178391456604004","4.152033805847168","4.152033805847168","4.152033805847168","1.2876421213150024","1.2876421213150024","1.2876421213150024","1.3109904527664185","1.3109904527664185","1.3109904527664185","1.6906750202178955","1.6906750202178955","1.6906750202178955","2.122089147567749","2.122089147567749","2.122089147567749","1.6573951244354248","1.6573951244354248","1.6573951244354248","2.2283899784088135","2.2283899784088135","2.2283899784088135"
"168","3.02933931350708","3.02933931350708","3.02933931350708","2.5585203170776367","2.5585203170776367","2.5585203170776367","1.3261302709579468","1.3261302709579468","1.3261302709579468","1.2678142786026","1.2678142786026","1.2678142786026","2.962961196899414","2.962961196899414","2.962961196899414","4.162051200866699","4.162051200866699","4.162051200866699","1.2580010890960693","1.2580010890960693","1.2580010890960693","1.2878520488739014","1.2878520488739014","1.2878520488739014","1.6075928211212158","1.6075928211212158","1.6075928211212158","1.5783958435058594","1.5783958435058594","1.5783958435058594","1.6263784170150757","1.6263784170150757","1.6263784170150757","1.5603642463684082","1.5603642463684082","1.5603642463684082"
"170","2.856379508972168","2.856379508972168","2.856379508972168","3.678323745727539","3.678323745727539","3.678323745727539","1.3310848474502563","1.3310848474502563","1.3310848474502563","1.2694122791290283","1.2694122791290283","1.2694122791290283","3.837045192718506","3.837045192718506","3.837045192718506","3.097550392150879","3.097550392150879","3.097550392150879","1.2803125381469727","1.2803125381469727","1.2803125381469727","1.2659647464752197","1.2659647464752197","1.2659647464752197","1.65617036819458","1.65617036819458","1.65617036819458","1.7225372791290283","1.7225372791290283","1.7225372791290283","1.606290340423584","1.606290340423584","1.606290340423584","1.8223042488098145","1.8223042488098145","1.8223042488098145"
"172","4.180481433868408","4.180481433868408","4.180481433868408","9.211173057556152","9.211173057556152","9.211173057556152","1.3202522993087769","1.3202522993087769","1.3202522993087769","1.296179175376892","1.296179175376892","1.296179175376892","3.296297073364258","3.296297073364258","3.296297073364258","3.1530280113220215","3.1530280113220215","3.1530280113220215","1.3464910984039307","1.3464910984039307","1.3464910984039307","1.31528902053833","1.31528902053833","1.31528902053833","1.6163878440856934","1.6163878440856934","1.6163878440856934","1.8254244327545166","1.8254244327545166","1.8254244327545166","1.7644433975219727","1.7644433975219727","1.7644433975219727","1.6374428272247314","1.6374428272247314","1.6374428272247314"
"174","4.788846969604492","4.788846969604492","4.788846969604492","48.66978454589844","48.66978454589844","48.66978454589844","1.3543057441711426","1.3543057441711426","1.3543057441711426","1.266914963722229","1.266914963722229","1.266914963722229","3.8547887802124023","3.8547887802124023","3.8547887802124023","3.5273048877716064","3.5273048877716064","3.5273048877716064","1.2746402025222778","1.2746402025222778","1.2746402025222778","1.3031384944915771","1.3031384944915771","1.3031384944915771","1.7779337167739868","1.7779337167739868","1.7779337167739868","1.6093471050262451","1.6093471050262451","1.6093471050262451","1.820382833480835","1.820382833480835","1.820382833480835","1.6993579864501953","1.6993579864501953","1.6993579864501953"
"176","3.8547675609588623","3.8547675609588623","3.8547675609588623","3.1398873329162598","3.1398873329162598","3.1398873329162598","1.3376346826553345","1.3376346826553345","1.3376346826553345","1.2748603820800781","1.2748603820800781","1.2748603820800781","6.220726013183594","6.220726013183594","6.220726013183594","3.390190601348877","3.390190601348877","3.390190601348877","1.3042937517166138","1.3042937517166138","1.3042937517166138","1.3179900646209717","1.3179900646209717","1.3179900646209717","1.6318358182907104","1.6318358182907104","1.6318358182907104","1.6847405433654785","1.6847405433654785","1.6847405433654785","1.8153772354125977","1.8153772354125977","1.8153772354125977","2.480273723602295","2.480273723602295","2.480273723602295"
"178","4.290035724639893","4.290035724639893","4.290035724639893","2.7242202758789062","2.7242202758789062","2.7242202758789062","1.3166444301605225","1.3166444301605225","1.3166444301605225","1.287705421447754","1.287705421447754","1.287705421447754","3.9774863719940186","3.9774863719940186","3.9774863719940186","4.234291076660156","4.234291076660156","4.234291076660156","1.270998239517212","1.270998239517212","1.270998239517212","1.3160738945007324","1.3160738945007324","1.3160738945007324","1.6248716115951538","1.6248716115951538","1.6248716115951538","1.5134222507476807","1.5134222507476807","1.5134222507476807","1.9908103942871094","1.9908103942871094","1.9908103942871094","1.6689465045928955","1.6689465045928955","1.6689465045928955"
"180","3.226100206375122","3.226100206375122","3.226100206375122","3.161449909210205","3.161449909210205","3.161449909210205","1.3270583152770996","1.3270583152770996","1.3270583152770996","1.271932601928711","1.271932601928711","1.271932601928711","4.712405204772949","4.712405204772949","4.712405204772949","3.2540955543518066","3.2540955543518066","3.2540955543518066","1.264552354812622","1.264552354812622","1.264552354812622","1.2971394062042236","1.2971394062042236","1.2971394062042236","1.602112054824829","1.602112054824829","1.602112054824829","2.177712917327881","2.177712917327881","2.177712917327881","1.7748985290527344","1.7748985290527344","1.7748985290527344","1.6774978637695312","1.6774978637695312","1.6774978637695312"
"182","3.4313530921936035","3.4313530921936035","3.4313530921936035","2.7814202308654785","2.7814202308654785","2.7814202308654785","1.3359191417694092","1.3359191417694092","1.3359191417694092","1.2951319217681885","1.2951319217681885","1.2951319217681885","5.295985698699951","5.295985698699951","5.295985698699951","3.334655523300171","3.334655523300171","3.334655523300171","1.2679873704910278","1.2679873704910278","1.2679873704910278","1.307844877243042","1.307844877243042","1.307844877243042","1.6208477020263672","1.6208477020263672","1.6208477020263672","1.6016281843185425","1.6016281843185425","1.6016281843185425","1.842461347579956","1.842461347579956","1.842461347579956","1.69088613986969","1.69088613986969","1.69088613986969"
"184","3.0602142810821533","3.0602142810821533","3.0602142810821533","5.33937931060791","5.33937931060791","5.33937931060791","1.3298590183258057","1.3298590183258057","1.3298590183258057","1.2848222255706787","1.2848222255706787","1.2848222255706787","4.153066635131836","4.153066635131836","4.153066635131836","3.307006359100342","3.307006359100342","3.307006359100342","1.3098852634429932","1.3098852634429932","1.3098852634429932","1.3363374471664429","1.3363374471664429","1.3363374471664429","1.7039862871170044","1.7039862871170044","1.7039862871170044","1.6054613590240479","1.6054613590240479","1.6054613590240479","1.7197651863098145","1.7197651863098145","1.7197651863098145","1.9843426942825317","1.9843426942825317","1.9843426942825317"
"186","4.251797676086426","4.251797676086426","4.251797676086426","2.5546607971191406","2.5546607971191406","2.5546607971191406","1.3405685424804688","1.3405685424804688","1.3405685424804688","1.2601404190063477","1.2601404190063477","1.2601404190063477","3.246056079864502","3.246056079864502","3.246056079864502","3.70586895942688","3.70586895942688","3.70586895942688","1.269859790802002","1.269859790802002","1.269859790802002","1.3026418685913086","1.3026418685913086","1.3026418685913086","1.5983980894088745","1.5983980894088745","1.5983980894088745","1.9267163276672363","1.9267163276672363","1.9267163276672363","1.7010371685028076","1.7010371685028076","1.7010371685028076","1.660062551498413","1.660062551498413","1.660062551498413"
"188","3.765690326690674","3.765690326690674","3.765690326690674","3.0078437328338623","3.0078437328338623","3.0078437328338623","1.3135114908218384","1.3135114908218384","1.3135114908218384","1.2623987197875977","1.2623987197875977","1.2623987197875977","2.757005214691162","2.757005214691162","2.757005214691162","3.314486026763916","3.314486026763916","3.314486026763916","1.2559657096862793","1.2559657096862793","1.2559657096862793","1.3088412284851074","1.3088412284851074","1.3088412284851074","1.6101348400115967","1.6101348400115967","1.6101348400115967","1.7957749366760254","1.7957749366760254","1.7957749366760254","1.6123316287994385","1.6123316287994385","1.6123316287994385","1.6319859027862549","1.6319859027862549","1.6319859027862549"
"190","3.6663217544555664","3.6663217544555664","3.6663217544555664","2.679163932800293","2.679163932800293","2.679163932800293","1.3370046615600586","1.3370046615600586","1.3370046615600586","1.2647604942321777","1.2647604942321777","1.2647604942321777","2.5443925857543945","2.5443925857543945","2.5443925857543945","3.197782039642334","3.197782039642334","3.197782039642334","1.26631498336792","1.26631498336792","1.26631498336792","1.337562084197998","1.337562084197998","1.337562084197998","1.6724035739898682","1.6724035739898682","1.6724035739898682","1.649477481842041","1.649477481842041","1.649477481842041","1.7056268453598022","1.7056268453598022","1.7056268453598022","1.6458243131637573","1.6458243131637573","1.6458243131637573"
"192","3.336376190185547","3.336376190185547","3.336376190185547","2.530212879180908","2.530212879180908","2.530212879180908","1.3325440883636475","1.3325440883636475","1.3325440883636475","1.257493257522583","1.257493257522583","1.257493257522583","3.1714248657226562","3.1714248657226562","3.1714248657226562","3.729241371154785","3.729241371154785","3.729241371154785","1.2820377349853516","1.2820377349853516","1.2820377349853516","1.349940538406372","1.349940538406372","1.349940538406372","1.571608304977417","1.571608304977417","1.571608304977417","1.5889997482299805","1.5889997482299805","1.5889997482299805","1.621462345123291","1.621462345123291","1.621462345123291","1.7209255695343018","1.7209255695343018","1.7209255695343018"
"194","2.356034517288208","2.356034517288208","2.356034517288208","2.823315143585205","2.823315143585205","2.823315143585205","1.3414196968078613","1.3414196968078613","1.3414196968078613","1.2631704807281494","1.2631704807281494","1.2631704807281494","2.9013121128082275","2.9013121128082275","2.9013121128082275","3.555966854095459","3.555966854095459","3.555966854095459","1.2661309242248535","1.2661309242248535","1.2661309242248535","1.2755177021026611","1.2755177021026611","1.2755177021026611","1.5695230960845947","1.5695230960845947","1.5695230960845947","1.6850121021270752","1.6850121021270752","1.6850121021270752","1.601834774017334","1.601834774017334","1.601834774017334","1.7611051797866821","1.7611051797866821","1.7611051797866821"
"196","3.5426712036132812","3.5426712036132812","3.5426712036132812","2.7604081630706787","2.7604081630706787","2.7604081630706787","1.3580989837646484","1.3580989837646484","1.3580989837646484","1.2925584316253662","1.2925584316253662","1.2925584316253662","3.484656810760498","3.484656810760498","3.484656810760498","3.8771309852600098","3.8771309852600098","3.8771309852600098","1.3947339057922363","1.3947339057922363","1.3947339057922363","1.4220025539398193","1.4220025539398193","1.4220025539398193","1.863563060760498","1.863563060760498","1.863563060760498","1.7368016242980957","1.7368016242980957","1.7368016242980957","1.7592778205871582","1.7592778205871582","1.7592778205871582","2.0038323402404785","2.0038323402404785","2.0038323402404785"
"198","2.354379892349243","2.354379892349243","2.354379892349243","3.003129005432129","3.003129005432129","3.003129005432129","1.3329689502716064","1.3329689502716064","1.3329689502716064","1.2821394205093384","1.2821394205093384","1.2821394205093384","3.712028980255127","3.712028980255127","3.712028980255127","3.322479248046875","3.322479248046875","3.322479248046875","1.2583670616149902","1.2583670616149902","1.2583670616149902","1.3316905498504639","1.3316905498504639","1.3316905498504639","1.5551378726959229","1.5551378726959229","1.5551378726959229","1.6538032293319702","1.6538032293319702","1.6538032293319702","1.6061489582061768","1.6061489582061768","1.6061489582061768","1.727921724319458","1.727921724319458","1.727921724319458"
"200","3.1388778686523438","3.1388778686523438","3.1388778686523438","2.346958637237549","2.346958637237549","2.346958637237549","1.329398512840271","1.329398512840271","1.329398512840271","1.254751443862915","1.254751443862915","1.254751443862915","3.4163432121276855","3.4163432121276855","3.4163432121276855","3.033209800720215","3.033209800720215","3.033209800720215","1.2436654567718506","1.2436654567718506","1.2436654567718506","1.2976319789886475","1.2976319789886475","1.2976319789886475","1.5320160388946533","1.5320160388946533","1.5320160388946533","1.5411057472229004","1.5411057472229004","1.5411057472229004","1.6581528186798096","1.6581528186798096","1.6581528186798096","1.6654354333877563","1.6654354333877563","1.6654354333877563"
"202","2.8433759212493896","2.8433759212493896","2.8433759212493896","2.6440441608428955","2.6440441608428955","2.6440441608428955","1.309760570526123","1.309760570526123","1.309760570526123","1.2722554206848145","1.2722554206848145","1.2722554206848145","2.9652905464172363","2.9652905464172363","2.9652905464172363","3.198613166809082","3.198613166809082","3.198613166809082","1.330122470855713","1.330122470855713","1.330122470855713","1.3172961473464966","1.3172961473464966","1.3172961473464966","1.6151446104049683","1.6151446104049683","1.6151446104049683","1.6734369993209839","1.6734369993209839","1.6734369993209839","1.6098054647445679","1.6098054647445679","1.6098054647445679","1.6247366666793823","1.6247366666793823","1.6247366666793823"
"204","2.597832679748535","2.597832679748535","2.597832679748535","2.535215377807617","2.535215377807617","2.535215377807617","1.3291733264923096","1.3291733264923096","1.3291733264923096","1.2664060592651367","1.2664060592651367","1.2664060592651367","2.8449554443359375","2.8449554443359375","2.8449554443359375","3.2209725379943848","3.2209725379943848","3.2209725379943848","1.2652430534362793","1.2652430534362793","1.2652430534362793","1.3146902322769165","1.3146902322769165","1.3146902322769165","1.565041184425354","1.565041184425354","1.565041184425354","1.8335320949554443","1.8335320949554443","1.8335320949554443","1.7400493621826172","1.7400493621826172","1.7400493621826172","1.7823710441589355","1.7823710441589355","1.7823710441589355"
"206","3.079789161682129","3.079789161682129","3.079789161682129","2.4121551513671875","2.4121551513671875","2.4121551513671875","1.321059226989746","1.321059226989746","1.321059226989746","1.2609658241271973","1.2609658241271973","1.2609658241271973","2.6111135482788086","2.6111135482788086","2.6111135482788086","2.737671136856079","2.737671136856079","2.737671136856079","1.2956863641738892","1.2956863641738892","1.2956863641738892","1.2890832424163818","1.2890832424163818","1.2890832424163818","1.5768826007843018","1.5768826007843018","1.5768826007843018","1.5775141716003418","1.5775141716003418","1.5775141716003418","1.5761605501174927","1.5761605501174927","1.5761605501174927","1.6183221340179443","1.6183221340179443","1.6183221340179443"
"208","3.3663625717163086","3.3663625717163086","3.3663625717163086","3.160539150238037","3.160539150238037","3.160539150238037","1.303817629814148","1.303817629814148","1.303817629814148","1.2560269832611084","1.2560269832611084","1.2560269832611084","3.0717272758483887","3.0717272758483887","3.0717272758483887","3.021099090576172","3.021099090576172","3.021099090576172","1.2476247549057007","1.2476247549057007","1.2476247549057007","1.3068252801895142","1.3068252801895142","1.3068252801895142","1.558060884475708","1.558060884475708","1.558060884475708","1.5737849473953247","1.5737849473953247","1.5737849473953247","1.6421853303909302","1.6421853303909302","1.6421853303909302","1.5556554794311523","1.5556554794311523","1.5556554794311523"
"210","3.0640499591827393","3.0640499591827393","3.0640499591827393","2.3104655742645264","2.3104655742645264","2.3104655742645264","1.3286235332489014","1.3286235332489014","1.3286235332489014","1.2943280935287476","1.2943280935287476","1.2943280935287476","3.040614128112793","3.040614128112793","3.040614128112793","2.403522491455078","2.403522491455078","2.403522491455078","1.295175313949585","1.295175313949585","1.295175313949585","1.332946538925171","1.332946538925171","1.332946538925171","1.5705649852752686","1.5705649852752686","1.5705649852752686","1.7285822629928589","1.7285822629928589","1.7285822629928589","1.6331250667572021","1.6331250667572021","1.6331250667572021","1.6475300788879395","1.6475300788879395","1.6475300788879395"
"212","4.459353446960449","4.459353446960449","4.459353446960449","2.946592330932617","2.946592330932617","2.946592330932617","1.3261131048202515","1.3261131048202515","1.3261131048202515","1.2819279432296753","1.2819279432296753","1.2819279432296753","4.1551971435546875","4.1551971435546875","4.1551971435546875","3.064253091812134","3.064253091812134","3.064253091812134","1.2793247699737549","1.2793247699737549","1.2793247699737549","1.342503547668457","1.342503547668457","1.342503547668457","1.564429759979248","1.564429759979248","1.564429759979248","1.5027878284454346","1.5027878284454346","1.5027878284454346","1.5635464191436768","1.5635464191436768","1.5635464191436768","1.8873306512832642","1.8873306512832642","1.8873306512832642"
"214","2.702342987060547","2.702342987060547","2.702342987060547","2.5605111122131348","2.5605111122131348","2.5605111122131348","1.3150619268417358","1.3150619268417358","1.3150619268417358","1.2680479288101196","1.2680479288101196","1.2680479288101196","2.6250152587890625","2.6250152587890625","2.6250152587890625","3.017982006072998","3.017982006072998","3.017982006072998","1.246333122253418","1.246333122253418","1.246333122253418","1.287535309791565","1.287535309791565","1.287535309791565","1.5493872165679932","1.5493872165679932","1.5493872165679932","1.8354573249816895","1.8354573249816895","1.8354573249816895","1.6019773483276367","1.6019773483276367","1.6019773483276367","1.6189491748809814","1.6189491748809814","1.6189491748809814"
"216","3.999588966369629","3.999588966369629","3.999588966369629","2.4573028087615967","2.4573028087615967","2.4573028087615967","1.3047974109649658","1.3047974109649658","1.3047974109649658","1.2771003246307373","1.2771003246307373","1.2771003246307373","4.668043613433838","4.668043613433838","4.668043613433838","2.5559895038604736","2.5559895038604736","2.5559895038604736","1.2840757369995117","1.2840757369995117","1.2840757369995117","1.2951250076293945","1.2951250076293945","1.2951250076293945","1.5622320175170898","1.5622320175170898","1.5622320175170898","1.6095454692840576","1.6095454692840576","1.6095454692840576","1.6548547744750977","1.6548547744750977","1.6548547744750977","1.7410078048706055","1.7410078048706055","1.7410078048706055"
"218","2.8737246990203857","2.8737246990203857","2.8737246990203857","2.501801013946533","2.501801013946533","2.501801013946533","1.314957618713379","1.314957618713379","1.314957618713379","1.26915442943573","1.26915442943573","1.26915442943573","2.4031999111175537","2.4031999111175537","2.4031999111175537","2.4738593101501465","2.4738593101501465","2.4738593101501465","1.2614353895187378","1.2614353895187378","1.2614353895187378","1.3059217929840088","1.3059217929840088","1.3059217929840088","1.5596041679382324","1.5596041679382324","1.5596041679382324","1.5074982643127441","1.5074982643127441","1.5074982643127441","1.6595079898834229","1.6595079898834229","1.6595079898834229","1.563162088394165","1.563162088394165","1.563162088394165"
"220","2.5416879653930664","2.5416879653930664","2.5416879653930664","2.5033950805664062","2.5033950805664062","2.5033950805664062","1.3171718120574951","1.3171718120574951","1.3171718120574951","1.2688424587249756","1.2688424587249756","1.2688424587249756","2.678257703781128","2.678257703781128","2.678257703781128","2.704397201538086","2.704397201538086","2.704397201538086","1.2590887546539307","1.2590887546539307","1.2590887546539307","1.2957510948181152","1.2957510948181152","1.2957510948181152","1.601837396621704","1.601837396621704","1.601837396621704","1.540035367012024","1.540035367012024","1.540035367012024","1.546203851699829","1.546203851699829","1.546203851699829","1.6164919137954712","1.6164919137954712","1.6164919137954712"
"222","2.435342311859131","2.435342311859131","2.435342311859131","2.5796918869018555","2.5796918869018555","2.5796918869018555","1.319693684577942","1.319693684577942","1.319693684577942","1.2671942710876465","1.2671942710876465","1.2671942710876465","2.487661123275757","2.487661123275757","2.487661123275757","2.5452516078948975","2.5452516078948975","2.5452516078948975","1.2435667514801025","1.2435667514801025","1.2435667514801025","1.311966061592102","1.311966061592102","1.311966061592102","1.5029432773590088","1.5029432773590088","1.5029432773590088","1.540761113166809","1.540761113166809","1.540761113166809","1.546864628791809","1.546864628791809","1.546864628791809","1.6102416515350342","1.6102416515350342","1.6102416515350342"
"224","2.5986275672912598","2.5986275672912598","2.5986275672912598","2.269245147705078","2.269245147705078","2.269245147705078","1.3060487508773804","1.3060487508773804","1.3060487508773804","1.2706085443496704","1.2706085443496704","1.2706085443496704","2.411654472351074","2.411654472351074","2.411654472351074","2.2808918952941895","2.2808918952941895","2.2808918952941895","1.2423334121704102","1.2423334121704102","1.2423334121704102","1.2646081447601318","1.2646081447601318","1.2646081447601318","1.4925886392593384","1.4925886392593384","1.4925886392593384","1.5370159149169922","1.5370159149169922","1.5370159149169922","1.5414443016052246","1.5414443016052246","1.5414443016052246","1.61726713180542","1.61726713180542","1.61726713180542"
"226","2.6325178146362305","2.6325178146362305","2.6325178146362305","2.261622190475464","2.261622190475464","2.261622190475464","1.3090908527374268","1.3090908527374268","1.3090908527374268","1.2808001041412354","1.2808001041412354","1.2808001041412354","2.755033493041992","2.755033493041992","2.755033493041992","2.5334222316741943","2.5334222316741943","2.5334222316741943","1.2491081953048706","1.2491081953048706","1.2491081953048706","1.341987133026123","1.341987133026123","1.341987133026123","1.5445222854614258","1.5445222854614258","1.5445222854614258","1.6343684196472168","1.6343684196472168","1.6343684196472168","1.605653166770935","1.605653166770935","1.605653166770935","1.5964435338974","1.5964435338974","1.5964435338974"
"228","2.287087917327881","2.287087917327881","2.287087917327881","2.451035976409912","2.451035976409912","2.451035976409912","1.2998497486114502","1.2998497486114502","1.2998497486114502","1.2561979293823242","1.2561979293823242","1.2561979293823242","2.956009864807129","2.956009864807129","2.956009864807129","2.563662528991699","2.563662528991699","2.563662528991699","1.2463364601135254","1.2463364601135254","1.2463364601135254","1.3056790828704834","1.3056790828704834","1.3056790828704834","1.5836422443389893","1.5836422443389893","1.5836422443389893","1.5549968481063843","1.5549968481063843","1.5549968481063843","1.5592029094696045","1.5592029094696045","1.5592029094696045","1.64229154586792","1.64229154586792","1.64229154586792"
"230","2.259523868560791","2.259523868560791","2.259523868560791","2.450944662094116","2.450944662094116","2.450944662094116","1.3061312437057495","1.3061312437057495","1.3061312437057495","1.2484898567199707","1.2484898567199707","1.2484898567199707","2.5166120529174805","2.5166120529174805","2.5166120529174805","2.346856117248535","2.346856117248535","2.346856117248535","1.2613487243652344","1.2613487243652344","1.2613487243652344","1.3080551624298096","1.3080551624298096","1.3080551624298096","1.5361566543579102","1.5361566543579102","1.5361566543579102","1.6175910234451294","1.6175910234451294","1.6175910234451294","1.539090633392334","1.539090633392334","1.539090633392334","1.625084400177002","1.625084400177002","1.625084400177002"